,indicator,offset
2020-12-05 09:35:00,0,35
2020-12-05 09:36:00,0,36
2020-12-05 09:37:00,0,37
2020-12-05 09:38:00,0,38
2020-12-05 09:39:00,0,39
2020-12-05 09:40:00,0,40
2020-12-05 09:41:00,0,41
2020-12-05 09:42:00,0,42
2020-12-05 09:43:00,0,43
2020-12-05 09:44:00,0,44
2020-12-05 09:45:00,0,45
2020-12-05 09:46:00,0,46
2020-12-05 09:47:00,0,47
2020-12-05 09:48:00,0,48
2020-12-05 09:49:00,0,49
2020-12-05 09:50:00,0,50
2020-12-05 09:51:00,0,51
2020-12-05 09:52:00,0,52
2020-12-05 09:53:00,0,53
2020-12-05 09:54:00,0,54
2020-12-05 09:55:00,0,55
2020-12-05 09:56:00,0,56
2020-12-05 09:57:00,0,57
2020-12-05 09:58:00,0,58
2020-12-05 09:59:00,0,59
2020-12-05 10:00:00,0,60
2020-12-05 10:01:00,0,61
2020-12-05 10:02:00,0,62
2020-12-05 10:03:00,0,63
2020-12-05 10:04:00,0,64
2020-12-05 10:05:00,0,65
2020-12-05 10:06:00,0,66
2020-12-05 10:07:00,0,67
2020-12-05 10:08:00,0,68
2020-12-05 10:09:00,0,69
2020-12-05 10:10:00,0,70
2020-12-05 10:11:00,0,71
2020-12-05 10:12:00,0,72
2020-12-05 10:13:00,0,73
2020-12-05 10:14:00,0,74
2020-12-05 10:15:00,0,75
2020-12-05 10:16:00,0,76
2020-12-05 10:17:00,0,77
2020-12-05 10:18:00,0,78
2020-12-05 10:19:00,0,79
2020-12-05 10:20:00,0,80
2020-12-05 10:21:00,0,81
2020-12-05 10:22:00,0,82
2020-12-05 10:23:00,0,83
2020-12-05 10:24:00,0,84
2020-12-05 10:25:00,0,85
2020-12-05 10:26:00,0,86
2020-12-05 10:27:00,0,87
2020-12-05 10:28:00,0,88
2020-12-05 10:29:00,0,89
2020-12-05 10:30:00,0,90
2020-12-05 10:31:00,0,91
2020-12-05 10:32:00,0,92
2020-12-05 10:33:00,0,93
2020-12-05 10:34:00,0,94
2020-12-05 10:35:00,0,95
2020-12-05 10:36:00,0,96
2020-12-05 10:37:00,0,97
2020-12-05 10:38:00,0,98
2020-12-05 10:39:00,0,99
2020-12-05 10:40:00,0,100
2020-12-05 10:41:00,0,101
2020-12-05 10:42:00,0,102
2020-12-05 10:43:00,0,103
2020-12-05 10:44:00,0,104
2020-12-05 10:45:00,0,105
2020-12-05 10:46:00,0,106
2020-12-05 10:47:00,0,107
2020-12-05 10:48:00,0,108
2020-12-05 10:49:00,0,109
2020-12-05 10:50:00,0,110
2020-12-05 10:51:00,0,111
2020-12-05 10:52:00,0,112
2020-12-05 10:53:00,0,113
2020-12-05 10:54:00,0,114
2020-12-05 10:55:00,0,115
2020-12-05 10:56:00,0,116
2020-12-05 10:57:00,0,117
2020-12-05 10:58:00,0,118
2020-12-05 10:59:00,0,119
2020-12-06 07:00:00,1,-120
2020-12-06 07:01:00,1,-119
2020-12-06 07:02:00,1,-118
2020-12-06 07:03:00,1,-117
2020-12-06 07:04:00,1,-116
2020-12-06 07:05:00,1,-115
2020-12-06 07:06:00,1,-114
2020-12-06 07:07:00,1,-113
2020-12-06 07:08:00,1,-112
2020-12-06 07:09:00,1,-111
2020-12-06 07:10:00,1,-110
2020-12-06 07:11:00,1,-109
2020-12-06 07:12:00,1,-108
2020-12-06 07:13:00,1,-107
2020-12-06 07:14:00,1,-106
2020-12-06 07:15:00,1,-105
2020-12-06 07:16:00,1,-104
2020-12-06 07:17:00,1,-103
2020-12-06 07:18:00,1,-102
2020-12-06 07:19:00,1,-101
2020-12-06 07:20:00,1,-100
2020-12-06 07:21:00,1,-99
2020-12-06 07:22:00,1,-98
2020-12-06 07:23:00,1,-97
2020-12-06 07:24:00,1,-96
2020-12-06 07:25:00,1,-95
2020-12-06 07:26:00,1,-94
2020-12-06 07:27:00,1,-93
2020-12-06 07:28:00,1,-92
2020-12-06 07:29:00,1,-91
2020-12-06 07:30:00,1,-90
2020-12-06 07:31:00,1,-89
2020-12-06 07:32:00,1,-88
2020-12-06 07:33:00,1,-87
2020-12-06 07:34:00,1,-86
2020-12-06 07:35:00,1,-85
2020-12-06 07:36:00,1,-84
2020-12-06 07:37:00,1,-83
2020-12-06 07:38:00,1,-82
2020-12-06 07:39:00,1,-81
2020-12-06 07:40:00,1,-80
2020-12-06 07:41:00,1,-79
2020-12-06 07:42:00,1,-78
2020-12-06 07:43:00,1,-77
2020-12-06 07:44:00,1,-76
2020-12-06 07:45:00,1,-75
2020-12-06 07:46:00,1,-74
2020-12-06 07:47:00,1,-73
2020-12-06 07:48:00,1,-72
2020-12-06 07:49:00,1,-71
2020-12-06 07:50:00,1,-70
2020-12-06 07:51:00,1,-69
2020-12-06 07:52:00,1,-68
2020-12-06 07:53:00,1,-67
2020-12-06 07:54:00,1,-66
2020-12-06 07:55:00,1,-65
2020-12-06 07:56:00,1,-64
2020-12-06 07:57:00,1,-63
2020-12-06 07:58:00,1,-62
2020-12-06 07:59:00,1,-61
2020-12-06 08:00:00,1,-60
2020-12-06 08:01:00,1,-59
2020-12-06 08:02:00,1,-58
2020-12-06 08:03:00,1,-57
2020-12-06 08:04:00,1,-56
2020-12-06 08:05:00,1,-55
2020-12-06 08:06:00,1,-54
2020-12-06 08:07:00,1,-53
2020-12-06 08:08:00,1,-52
2020-12-06 08:09:00,1,-51
2020-12-06 08:10:00,1,-50
2020-12-06 08:11:00,1,-49
2020-12-06 08:12:00,1,-48
2020-12-06 08:13:00,1,-47
2020-12-06 08:14:00,1,-46
2020-12-06 08:15:00,1,-45
2020-12-06 08:16:00,1,-44
2020-12-06 08:17:00,1,-43
2020-12-06 08:18:00,1,-42
2020-12-06 08:19:00,1,-41
2020-12-06 08:20:00,1,-40
2020-12-06 08:21:00,1,-39
2020-12-06 08:22:00,1,-38
2020-12-06 08:23:00,1,-37
2020-12-06 08:24:00,1,-36
2020-12-06 08:25:00,1,-35
2020-12-06 08:26:00,1,-34
2020-12-06 08:27:00,1,-33
2020-12-06 08:28:00,1,-32
2020-12-06 08:29:00,1,-31
2020-12-06 08:30:00,1,-30
2020-12-06 08:31:00,1,-29
2020-12-06 08:32:00,1,-28
2020-12-06 08:33:00,1,-27
2020-12-06 08:34:00,1,-26
2020-12-06 08:35:00,1,-25
2020-12-06 08:36:00,1,-24
2020-12-06 08:37:00,1,-23
2020-12-06 08:38:00,1,-22
2020-12-06 08:39:00,1,-21
2020-12-06 08:40:00,1,-20
2020-12-06 08:41:00,1,-19
2020-12-06 08:42:00,1,-18
2020-12-06 08:43:00,1,-17
2020-12-06 08:44:00,1,-16
2020-12-06 08:45:00,1,-15
2020-12-06 08:46:00,1,-14
2020-12-06 08:47:00,1,-13
2020-12-06 08:48:00,1,-12
2020-12-06 08:49:00,1,-11
2020-12-06 08:50:00,1,-10
2020-12-06 08:51:00,1,-9
2020-12-06 08:52:00,1,-8
2020-12-06 08:53:00,1,-7
2020-12-06 08:54:00,1,-6
2020-12-06 08:55:00,1,-5
2020-12-06 08:56:00,1,-4
2020-12-06 08:57:00,1,-3
2020-12-06 08:58:00,1,-2
2020-12-06 08:59:00,1,-1
2020-12-06 09:00:00,1,0
2020-12-06 09:01:00,1,1
2020-12-06 09:02:00,1,2
2020-12-06 09:03:00,1,3
2020-12-06 09:04:00,1,4
2020-12-06 09:05:00,1,5
2020-12-06 09:06:00,1,6
2020-12-06 09:07:00,1,7
2020-12-06 09:08:00,1,8
2020-12-06 09:09:00,1,9
2020-12-06 09:10:00,1,10
2020-12-06 09:11:00,1,11
2020-12-06 09:12:00,1,12
2020-12-06 09:13:00,1,13
2020-12-06 09:14:00,1,14
2020-12-06 09:15:00,1,15
2020-12-06 09:16:00,1,16
2020-12-06 09:17:00,1,17
2020-12-06 09:18:00,1,18
2020-12-06 09:19:00,1,19
2020-12-06 09:20:00,1,20
2020-12-06 09:21:00,1,21
2020-12-06 09:22:00,1,22
2020-12-06 09:23:00,1,23
2020-12-06 09:24:00,0,24
2020-12-06 09:25:00,0,25
2020-12-06 09:26:00,0,26
2020-12-06 09:27:00,0,27
2020-12-06 09:28:00,0,28
2020-12-06 09:29:00,0,29
2020-12-06 09:30:00,0,30
2020-12-06 09:31:00,0,31
2020-12-06 09:32:00,0,32
2020-12-06 09:33:00,0,33
2020-12-06 09:34:00,0,34
2020-12-06 09:35:00,0,35
2020-12-06 09:36:00,0,36
2020-12-06 09:37:00,0,37
2020-12-06 09:38:00,0,38
2020-12-06 09:39:00,0,39
2020-12-06 09:40:00,0,40
2020-12-06 09:41:00,0,41
2020-12-06 09:42:00,0,42
2020-12-06 09:43:00,0,43
2020-12-06 09:44:00,0,44
2020-12-06 09:45:00,0,45
2020-12-06 09:46:00,0,46
2020-12-06 09:47:00,0,47
2020-12-06 09:48:00,0,48
2020-12-06 09:49:00,0,49
2020-12-06 09:50:00,0,50
2020-12-06 09:51:00,0,51
2020-12-06 09:52:00,0,52
2020-12-06 09:53:00,0,53
2020-12-06 09:54:00,0,54
2020-12-06 09:55:00,0,55
2020-12-06 09:56:00,0,56
2020-12-06 09:57:00,0,57
2020-12-06 09:58:00,0,58
2020-12-06 09:59:00,0,59
2020-12-06 10:00:00,0,60
2020-12-06 10:01:00,0,61
2020-12-06 10:02:00,0,62
2020-12-06 10:03:00,0,63
2020-12-06 10:04:00,0,64
2020-12-06 10:05:00,0,65
2020-12-06 10:06:00,0,66
2020-12-06 10:07:00,0,67
2020-12-06 10:08:00,0,68
2020-12-06 10:09:00,0,69
2020-12-06 10:10:00,0,70
2020-12-06 10:11:00,0,71
2020-12-06 10:12:00,0,72
2020-12-06 10:13:00,0,73
2020-12-06 10:14:00,0,74
2020-12-06 10:15:00,0,75
2020-12-06 10:16:00,0,76
2020-12-06 10:17:00,0,77
2020-12-06 10:18:00,0,78
2020-12-06 10:19:00,0,79
2020-12-06 10:20:00,0,80
2020-12-06 10:21:00,0,81
2020-12-06 10:22:00,0,82
2020-12-06 10:23:00,0,83
2020-12-06 10:24:00,0,84
2020-12-06 10:25:00,0,85
2020-12-06 10:26:00,0,86
2020-12-06 10:27:00,0,87
2020-12-06 10:28:00,0,88
2020-12-06 10:29:00,0,89
2020-12-06 10:30:00,0,90
2020-12-06 10:31:00,0,91
2020-12-06 10:32:00,0,92
2020-12-06 10:33:00,0,93
2020-12-06 10:34:00,0,94
2020-12-06 10:35:00,0,95
2020-12-06 10:36:00,0,96
2020-12-06 10:37:00,0,97
2020-12-06 10:38:00,0,98
2020-12-06 10:39:00,0,99
2020-12-06 10:40:00,0,100
2020-12-06 10:41:00,0,101
2020-12-06 10:42:00,0,102
2020-12-06 10:43:00,0,103
2020-12-06 10:44:00,0,104
2020-12-06 10:45:00,0,105
2020-12-06 10:46:00,0,106
2020-12-06 10:47:00,0,107
2020-12-06 10:48:00,0,108
2020-12-06 10:49:00,0,109
2020-12-06 10:50:00,0,110
2020-12-06 10:51:00,0,111
2020-12-06 10:52:00,0,112
2020-12-06 10:53:00,0,113
2020-12-06 10:54:00,0,114
2020-12-06 10:55:00,0,115
2020-12-06 10:56:00,0,116
2020-12-06 10:57:00,0,117
2020-12-06 10:58:00,0,118
2020-12-06 10:59:00,0,119
2020-12-07 07:00:00,1,-120
2020-12-07 07:01:00,1,-119
2020-12-07 07:02:00,1,-118
2020-12-07 07:03:00,1,-117
2020-12-07 07:04:00,1,-116
2020-12-07 07:05:00,1,-115
2020-12-07 07:06:00,1,-114
2020-12-07 07:07:00,1,-113
2020-12-07 07:08:00,1,-112
2020-12-07 07:09:00,1,-111
2020-12-07 07:10:00,1,-110
2020-12-07 07:11:00,1,-109
2020-12-07 07:12:00,1,-108
2020-12-07 07:13:00,1,-107
2020-12-07 07:14:00,1,-106
2020-12-07 07:15:00,1,-105
2020-12-07 07:16:00,1,-104
2020-12-07 07:17:00,1,-103
2020-12-07 07:18:00,1,-102
2020-12-07 07:19:00,1,-101
2020-12-07 07:20:00,1,-100
2020-12-07 07:21:00,1,-99
2020-12-07 07:22:00,1,-98
2020-12-07 07:23:00,1,-97
2020-12-07 07:24:00,1,-96
2020-12-07 07:25:00,1,-95
2020-12-07 07:26:00,1,-94
2020-12-07 07:27:00,1,-93
2020-12-07 07:28:00,1,-92
2020-12-07 07:29:00,1,-91
2020-12-07 07:30:00,1,-90
2020-12-07 07:31:00,1,-89
2020-12-07 07:32:00,1,-88
2020-12-07 07:33:00,1,-87
2020-12-07 07:34:00,1,-86
2020-12-07 07:35:00,1,-85
2020-12-07 07:36:00,1,-84
2020-12-07 07:37:00,1,-83
2020-12-07 07:38:00,1,-82
2020-12-07 07:39:00,1,-81
2020-12-07 07:40:00,1,-80
2020-12-07 07:41:00,1,-79
2020-12-07 07:42:00,1,-78
2020-12-07 07:43:00,1,-77
2020-12-07 07:44:00,1,-76
2020-12-07 07:45:00,1,-75
2020-12-07 07:46:00,1,-74
2020-12-07 07:47:00,1,-73
2020-12-07 07:48:00,1,-72
2020-12-07 07:49:00,1,-71
2020-12-07 07:50:00,1,-70
2020-12-07 07:51:00,1,-69
2020-12-07 07:52:00,1,-68
2020-12-07 07:53:00,1,-67
2020-12-07 07:54:00,1,-66
2020-12-07 07:55:00,1,-65
2020-12-07 07:56:00,1,-64
2020-12-07 07:57:00,1,-63
2020-12-07 07:58:00,1,-62
2020-12-07 07:59:00,1,-61
2020-12-07 08:00:00,1,-60
2020-12-07 08:01:00,1,-59
2020-12-07 08:02:00,1,-58
2020-12-07 08:03:00,1,-57
2020-12-07 08:04:00,1,-56
2020-12-07 08:05:00,1,-55
2020-12-07 08:06:00,1,-54
2020-12-07 08:07:00,1,-53
2020-12-07 08:08:00,1,-52
2020-12-07 08:09:00,1,-51
2020-12-07 08:10:00,1,-50
2020-12-07 08:11:00,1,-49
2020-12-07 08:12:00,1,-48
2020-12-07 08:13:00,1,-47
2020-12-07 08:14:00,1,-46
2020-12-07 08:15:00,1,-45
2020-12-07 08:16:00,1,-44
2020-12-07 08:17:00,1,-43
2020-12-07 08:18:00,1,-42
2020-12-07 08:19:00,1,-41
2020-12-07 08:20:00,1,-40
2020-12-07 08:21:00,1,-39
2020-12-07 08:22:00,1,-38
2020-12-07 08:23:00,1,-37
2020-12-07 08:24:00,1,-36
2020-12-07 08:25:00,1,-35
2020-12-07 08:26:00,1,-34
2020-12-07 08:27:00,1,-33
2020-12-07 08:28:00,1,-32
2020-12-07 08:29:00,1,-31
2020-12-07 08:30:00,1,-30
2020-12-07 08:31:00,1,-29
2020-12-07 08:32:00,1,-28
2020-12-07 08:33:00,1,-27
2020-12-07 08:34:00,1,-26
2020-12-07 08:35:00,1,-25
2020-12-07 08:36:00,1,-24
2020-12-07 08:37:00,1,-23
2020-12-07 08:38:00,1,-22
2020-12-07 08:39:00,1,-21
2020-12-07 08:40:00,1,-20
2020-12-07 08:41:00,1,-19
2020-12-07 08:42:00,1,-18
2020-12-07 08:43:00,1,-17
2020-12-07 08:44:00,1,-16
2020-12-07 08:45:00,1,-15
2020-12-07 08:46:00,1,-14
2020-12-07 08:47:00,0,-13
2020-12-07 08:48:00,0,-12
2020-12-07 08:49:00,0,-11
2020-12-07 08:50:00,0,-10
2020-12-07 08:51:00,0,-9
2020-12-07 08:52:00,0,-8
2020-12-07 08:53:00,0,-7
2020-12-07 08:54:00,0,-6
2020-12-07 08:55:00,0,-5
2020-12-07 08:56:00,0,-4
2020-12-07 08:57:00,0,-3
2020-12-07 08:58:00,0,-2
2020-12-07 08:59:00,0,-1
2020-12-07 09:00:00,0,0
2020-12-07 09:01:00,0,1
2020-12-07 09:02:00,0,2
2020-12-07 09:03:00,0,3
2020-12-07 09:04:00,0,4
2020-12-07 09:05:00,0,5
2020-12-07 09:06:00,0,6
2020-12-07 09:07:00,0,7
2020-12-07 09:08:00,0,8
2020-12-07 09:09:00,0,9
2020-12-07 09:10:00,0,10
2020-12-07 09:11:00,0,11
2020-12-07 09:12:00,0,12
2020-12-07 09:13:00,0,13
2020-12-07 09:14:00,0,14
2020-12-07 09:15:00,0,15
2020-12-07 09:16:00,0,16
2020-12-07 09:17:00,0,17
2020-12-07 09:18:00,0,18
2020-12-07 09:19:00,0,19
2020-12-07 09:20:00,0,20
2020-12-07 09:21:00,0,21
2020-12-07 09:22:00,0,22
2020-12-07 09:23:00,0,23
2020-12-07 09:24:00,0,24
2020-12-07 09:25:00,0,25
2020-12-07 09:26:00,0,26
2020-12-07 09:27:00,0,27
2020-12-07 09:28:00,0,28
2020-12-07 09:29:00,0,29
2020-12-07 09:30:00,0,30
2020-12-07 09:31:00,0,31
2020-12-07 09:32:00,0,32
2020-12-07 09:33:00,0,33
2020-12-07 09:34:00,0,34
2020-12-07 09:35:00,0,35
2020-12-07 09:36:00,0,36
2020-12-07 09:37:00,0,37
2020-12-07 09:38:00,0,38
2020-12-07 09:39:00,0,39
2020-12-07 09:40:00,0,40
2020-12-07 09:41:00,0,41
2020-12-07 09:42:00,0,42
2020-12-07 09:43:00,0,43
2020-12-07 09:44:00,0,44
2020-12-07 09:45:00,0,45
2020-12-07 09:46:00,0,46
2020-12-07 09:47:00,0,47
2020-12-07 09:48:00,0,48
2020-12-07 09:49:00,0,49
2020-12-07 09:50:00,0,50
2020-12-07 09:51:00,0,51
2020-12-07 09:52:00,0,52
2020-12-07 09:53:00,0,53
2020-12-07 09:54:00,0,54
2020-12-07 09:55:00,0,55
2020-12-07 09:56:00,0,56
2020-12-07 09:57:00,0,57
2020-12-07 09:58:00,0,58
2020-12-07 09:59:00,0,59
2020-12-07 10:00:00,0,60
2020-12-07 10:01:00,0,61
2020-12-07 10:02:00,0,62
2020-12-07 10:03:00,0,63
2020-12-07 10:04:00,0,64
2020-12-07 10:05:00,0,65
2020-12-07 10:06:00,0,66
2020-12-07 10:07:00,0,67
2020-12-07 10:08:00,0,68
2020-12-07 10:09:00,0,69
2020-12-07 10:10:00,0,70
2020-12-07 10:11:00,0,71
2020-12-07 10:12:00,0,72
2020-12-07 10:13:00,0,73
2020-12-07 10:14:00,0,74
2020-12-07 10:15:00,0,75
2020-12-07 10:16:00,0,76
2020-12-07 10:17:00,0,77
2020-12-07 10:18:00,0,78
2020-12-07 10:19:00,0,79
2020-12-07 10:20:00,0,80
2020-12-07 10:21:00,0,81
2020-12-07 10:22:00,0,82
2020-12-07 10:23:00,0,83
2020-12-07 10:24:00,0,84
2020-12-07 10:25:00,0,85
2020-12-07 10:26:00,0,86
2020-12-07 10:27:00,0,87
2020-12-07 10:28:00,0,88
2020-12-07 10:29:00,0,89
2020-12-07 10:30:00,0,90
2020-12-07 10:31:00,0,91
2020-12-07 10:32:00,0,92
2020-12-07 10:33:00,0,93
2020-12-07 10:34:00,0,94
2020-12-07 10:35:00,0,95
2020-12-07 10:36:00,0,96
2020-12-07 10:37:00,0,97
2020-12-07 10:38:00,0,98
2020-12-07 10:39:00,0,99
2020-12-07 10:40:00,0,100
2020-12-07 10:41:00,0,101
2020-12-07 10:42:00,0,102
2020-12-07 10:43:00,0,103
2020-12-07 10:44:00,0,104
2020-12-07 10:45:00,0,105
2020-12-07 10:46:00,0,106
2020-12-07 10:47:00,0,107
2020-12-07 10:48:00,0,108
2020-12-07 10:49:00,0,109
2020-12-07 10:50:00,0,110
2020-12-07 10:51:00,0,111
2020-12-07 10:52:00,0,112
2020-12-07 10:53:00,0,113
2020-12-07 10:54:00,0,114
2020-12-07 10:55:00,0,115
2020-12-07 10:56:00,0,116
2020-12-07 10:57:00,0,117
2020-12-07 10:58:00,0,118
2020-12-07 10:59:00,0,119
2020-12-08 07:00:00,1,-120
2020-12-08 07:01:00,1,-119
2020-12-08 07:02:00,1,-118
2020-12-08 07:03:00,1,-117
2020-12-08 07:04:00,1,-116
2020-12-08 07:05:00,1,-115
2020-12-08 07:06:00,1,-114
2020-12-08 07:07:00,1,-113
2020-12-08 07:08:00,1,-112
2020-12-08 07:09:00,1,-111
2020-12-08 07:10:00,1,-110
2020-12-08 07:11:00,1,-109
2020-12-08 07:12:00,1,-108
2020-12-08 07:13:00,1,-107
2020-12-08 07:14:00,1,-106
2020-12-08 07:15:00,1,-105
2020-12-08 07:16:00,1,-104
2020-12-08 07:17:00,1,-103
2020-12-08 07:18:00,1,-102
2020-12-08 07:19:00,1,-101
2020-12-08 07:20:00,1,-100
2020-12-08 07:21:00,1,-99
2020-12-08 07:22:00,1,-98
2020-12-08 07:23:00,1,-97
2020-12-08 07:24:00,1,-96
2020-12-08 07:25:00,1,-95
2020-12-08 07:26:00,1,-94
2020-12-08 07:27:00,1,-93
2020-12-08 07:28:00,1,-92
2020-12-08 07:29:00,1,-91
2020-12-08 07:30:00,1,-90
2020-12-08 07:31:00,1,-89
2020-12-08 07:32:00,1,-88
2020-12-08 07:33:00,1,-87
2020-12-08 07:34:00,1,-86
2020-12-08 07:35:00,1,-85
2020-12-08 07:36:00,1,-84
2020-12-08 07:37:00,1,-83
2020-12-08 07:38:00,1,-82
2020-12-08 07:39:00,1,-81
2020-12-08 07:40:00,1,-80
2020-12-08 07:41:00,1,-79
2020-12-08 07:42:00,1,-78
2020-12-08 07:43:00,1,-77
2020-12-08 07:44:00,1,-76
2020-12-08 07:45:00,1,-75
2020-12-08 07:46:00,1,-74
2020-12-08 07:47:00,1,-73
2020-12-08 07:48:00,1,-72
2020-12-08 07:49:00,1,-71
2020-12-08 07:50:00,1,-70
2020-12-08 07:51:00,1,-69
2020-12-08 07:52:00,1,-68
2020-12-08 07:53:00,1,-67
2020-12-08 07:54:00,1,-66
2020-12-08 07:55:00,1,-65
2020-12-08 07:56:00,1,-64
2020-12-08 07:57:00,1,-63
2020-12-08 07:58:00,1,-62
2020-12-08 07:59:00,1,-61
2020-12-08 08:00:00,1,-60
2020-12-08 08:01:00,1,-59
2020-12-08 08:02:00,1,-58
2020-12-08 08:03:00,1,-57
2020-12-08 08:04:00,1,-56
2020-12-08 08:05:00,1,-55
2020-12-08 08:06:00,1,-54
2020-12-08 08:07:00,1,-53
2020-12-08 08:08:00,1,-52
2020-12-08 08:09:00,1,-51
2020-12-08 08:10:00,1,-50
2020-12-08 08:11:00,1,-49
2020-12-08 08:12:00,1,-48
2020-12-08 08:13:00,1,-47
2020-12-08 08:14:00,1,-46
2020-12-08 08:15:00,1,-45
2020-12-08 08:16:00,1,-44
2020-12-08 08:17:00,1,-43
2020-12-08 08:18:00,1,-42
2020-12-08 08:19:00,1,-41
2020-12-08 08:20:00,1,-40
2020-12-08 08:21:00,1,-39
2020-12-08 08:22:00,1,-38
2020-12-08 08:23:00,1,-37
2020-12-08 08:24:00,1,-36
2020-12-08 08:25:00,1,-35
2020-12-08 08:26:00,1,-34
2020-12-08 08:27:00,1,-33
2020-12-08 08:28:00,1,-32
2020-12-08 08:29:00,1,-31
2020-12-08 08:30:00,1,-30
2020-12-08 08:31:00,1,-29
2020-12-08 08:32:00,1,-28
2020-12-08 08:33:00,1,-27
2020-12-08 08:34:00,1,-26
2020-12-08 08:35:00,1,-25
2020-12-08 08:36:00,1,-24
2020-12-08 08:37:00,1,-23
2020-12-08 08:38:00,1,-22
2020-12-08 08:39:00,1,-21
2020-12-08 08:40:00,1,-20
2020-12-08 08:41:00,1,-19
2020-12-08 08:42:00,1,-18
2020-12-08 08:43:00,1,-17
2020-12-08 08:44:00,1,-16
2020-12-08 08:45:00,1,-15
2020-12-08 08:46:00,1,-14
2020-12-08 08:47:00,1,-13
2020-12-08 08:48:00,1,-12
2020-12-08 08:49:00,1,-11
2020-12-08 08:50:00,1,-10
2020-12-08 08:51:00,1,-9
2020-12-08 08:52:00,1,-8
2020-12-08 08:53:00,1,-7
2020-12-08 08:54:00,1,-6
2020-12-08 08:55:00,1,-5
2020-12-08 08:56:00,1,-4
2020-12-08 08:57:00,1,-3
2020-12-08 08:58:00,1,-2
2020-12-08 08:59:00,1,-1
2020-12-08 09:00:00,1,0
2020-12-08 09:01:00,1,1
2020-12-08 09:02:00,1,2
2020-12-08 09:03:00,1,3
2020-12-08 09:04:00,1,4
2020-12-08 09:05:00,1,5
2020-12-08 09:06:00,1,6
2020-12-08 09:07:00,1,7
2020-12-08 09:08:00,1,8
2020-12-08 09:09:00,0,9
2020-12-08 09:10:00,0,10
2020-12-08 09:11:00,0,11
2020-12-08 09:12:00,0,12
2020-12-08 09:13:00,0,13
2020-12-08 09:14:00,0,14
2020-12-08 09:15:00,0,15
2020-12-08 09:16:00,0,16
2020-12-08 09:17:00,0,17
2020-12-08 09:18:00,0,18
2020-12-08 09:19:00,0,19
2020-12-08 09:20:00,0,20
2020-12-08 09:21:00,0,21
2020-12-08 09:22:00,0,22
2020-12-08 09:23:00,0,23
2020-12-08 09:24:00,0,24
2020-12-08 09:25:00,0,25
2020-12-08 09:26:00,0,26
2020-12-08 09:27:00,0,27
2020-12-08 09:28:00,0,28
2020-12-08 09:29:00,0,29
2020-12-08 09:30:00,0,30
2020-12-08 09:31:00,0,31
2020-12-08 09:32:00,0,32
2020-12-08 09:33:00,0,33
2020-12-08 09:34:00,0,34
2020-12-08 09:35:00,0,35
2020-12-08 09:36:00,0,36
2020-12-08 09:37:00,0,37
2020-12-08 09:38:00,0,38
2020-12-08 09:39:00,0,39
2020-12-08 09:40:00,0,40
2020-12-08 09:41:00,0,41
2020-12-08 09:42:00,0,42
2020-12-08 09:43:00,0,43
2020-12-08 09:44:00,0,44
2020-12-08 09:45:00,0,45
2020-12-08 09:46:00,0,46
2020-12-08 09:47:00,0,47
2020-12-08 09:48:00,0,48
2020-12-08 09:49:00,0,49
2020-12-08 09:50:00,0,50
2020-12-08 09:51:00,0,51
2020-12-08 09:52:00,0,52
2020-12-08 09:53:00,0,53
2020-12-08 09:54:00,0,54
2020-12-08 09:55:00,0,55
2020-12-08 09:56:00,0,56
2020-12-08 09:57:00,0,57
2020-12-08 09:58:00,0,58
2020-12-08 09:59:00,0,59
2020-12-08 10:00:00,0,60
2020-12-08 10:01:00,0,61
2020-12-08 10:02:00,0,62
2020-12-08 10:03:00,0,63
2020-12-08 10:04:00,0,64
2020-12-08 10:05:00,0,65
2020-12-08 10:06:00,0,66
2020-12-08 10:07:00,0,67
2020-12-08 10:08:00,0,68
2020-12-08 10:09:00,0,69
2020-12-08 10:10:00,0,70
2020-12-08 10:11:00,0,71
2020-12-08 10:12:00,0,72
2020-12-08 10:13:00,0,73
2020-12-08 10:14:00,0,74
2020-12-08 10:15:00,0,75
2020-12-08 10:16:00,0,76
2020-12-08 10:17:00,0,77
2020-12-08 10:18:00,0,78
2020-12-08 10:19:00,0,79
2020-12-08 10:20:00,0,80
2020-12-08 10:21:00,0,81
2020-12-08 10:22:00,0,82
2020-12-08 10:23:00,0,83
2020-12-08 10:24:00,0,84
2020-12-08 10:25:00,0,85
2020-12-08 10:26:00,0,86
2020-12-08 10:27:00,0,87
2020-12-08 10:28:00,0,88
2020-12-08 10:29:00,0,89
2020-12-08 10:30:00,0,90
2020-12-08 10:31:00,0,91
2020-12-08 10:32:00,0,92
2020-12-08 10:33:00,0,93
2020-12-08 10:34:00,0,94
2020-12-08 10:35:00,0,95
2020-12-08 10:36:00,0,96
2020-12-08 10:37:00,0,97
2020-12-08 10:38:00,0,98
2020-12-08 10:39:00,0,99
2020-12-08 10:40:00,0,100
2020-12-08 10:41:00,0,101
2020-12-08 10:42:00,0,102
2020-12-08 10:43:00,0,103
2020-12-08 10:44:00,0,104
2020-12-08 10:45:00,0,105
2020-12-08 10:46:00,0,106
2020-12-08 10:47:00,0,107
2020-12-08 10:48:00,0,108
2020-12-08 10:49:00,0,109
2020-12-08 10:50:00,0,110
2020-12-08 10:51:00,0,111
2020-12-08 10:52:00,0,112
2020-12-08 10:53:00,0,113
2020-12-08 10:54:00,0,114
2020-12-08 10:55:00,0,115
