sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-22 21:38:55 +0100,2020-09-22 21:23:42 +0100,2020-09-22 21:28:42 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-22 21:38:55 +0100,2020-09-22 21:28:42 +0100,2020-09-22 21:33:42 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-23 12:19:36 +0100,2020-09-23 11:28:39 +0100,2020-09-23 11:30:55 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-23 12:19:36 +0100,2020-09-23 11:39:05 +0100,2020-09-23 11:41:13 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-24 12:27:57 +0100,2020-09-24 11:43:59 +0100,2020-09-24 11:45:52 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-24 12:27:57 +0100,2020-09-24 11:47:04 +0100,2020-09-24 11:47:45 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-24 12:27:57 +0100,2020-09-24 11:48:55 +0100,2020-09-24 11:49:06 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-24 12:27:57 +0100,2020-09-24 11:49:42 +0100,2020-09-24 11:49:54 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-24 12:27:57 +0100,2020-09-24 11:54:50 +0100,2020-09-24 11:56:53 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-24 12:27:57 +0100,2020-09-24 11:57:11 +0100,2020-09-24 11:57:29 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-24 17:53:24 +0100,2020-09-24 17:41:29 +0100,2020-09-24 17:43:08 +0100,0.01
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-25 10:10:28 +0100,2020-09-25 09:59:16 +0100,2020-09-25 09:59:37 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-25 10:10:28 +0100,2020-09-25 10:03:03 +0100,2020-09-25 10:03:30 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 09:20:52 +0100,2020-09-26 08:44:35 +0100,2020-09-26 08:46:40 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 09:20:52 +0100,2020-09-26 08:59:53 +0100,2020-09-26 09:00:16 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 09:20:52 +0100,2020-09-26 09:00:45 +0100,2020-09-26 09:01:00 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 17:28:51 +0100,2020-09-26 17:18:51 +0100,2020-09-26 17:19:19 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 17:28:51 +0100,2020-09-26 17:22:41 +0100,2020-09-26 17:23:05 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 18:40:17 +0100,2020-09-26 18:10:21 +0100,2020-09-26 18:10:54 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 20:45:45 +0100,2020-09-26 19:04:11 +0100,2020-09-26 19:04:40 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-26 20:45:45 +0100,2020-09-26 19:06:42 +0100,2020-09-26 19:07:04 +0100,0
"iPhone","14.0","<<HKDevice: 0x283754550>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone10,1, software:14.0>","WalkingAsymmetryPercentage","%",2020-09-27 10:25:30 +0100,2020-09-27 09:47:02 +0100,2020-09-27 09:50:25 +0100,0
